Kingdom,Phylum,Class,Order,Family,Genus
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,NA,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,NA,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,NA,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,NA
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,NA
Bacteria,Proteobacteria,Betaproteobacteria,NA,NA,NA
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,NA,NA
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,NA,NA
Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Gallionellaceae,NA
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Rugamonas
Bacteria,Proteobacteria,Betaproteobacteria,NA,NA,NA
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,NA
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,NA,NA
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,NA,NA
Bacteria,Proteobacteria,Gammaproteobacteria,NA,NA,NA
Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium_1
Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA
Bacteria,Firmicutes,Bacilli,NA,NA,NA
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Azomonas
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Azorhizophilus
Bacteria,Proteobacteria,NA,NA,NA,NA
Bacteria,Proteobacteria,Gammaproteobacteria,NA,NA,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,NA
Bacteria,Firmicutes,Bacilli,NA,NA,NA
Bacteria,Proteobacteria,NA,NA,NA,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,NA
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Citreitalea
Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas
Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Parablastomonas
Bacteria,Proteobacteria,Gammaproteobacteria,NA,NA,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas
Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Parablastomonas
Bacteria,Proteobacteria,NA,NA,NA,NA
Bacteria,Proteobacteria,Alphaproteobacteria,NA,NA,NA
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter
Bacteria,Proteobacteria,Gammaproteobacteria,NA,NA,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,NA
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Rugamonas
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,NA,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA
Bacteria,Proteobacteria,Gammaproteobacteria,NA,NA,NA
Bacteria,Proteobacteria,Betaproteobacteria,070125-BRIC7-5,NA,NA
Bacteria,Acidobacteria,Holophagae,Holophagales,Holophagaceae,NA
Bacteria,Cyanobacteria,Chloroplast,NA,NA,NA
Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,NA
Bacteria,Nitrospinae,Belgica2005-10-ZG-3,NA,NA,NA
Bacteria,Proteobacteria,NA,NA,NA,NA
Bacteria,Proteobacteria,Betaproteobacteria,NA,NA,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,NA,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,NA
Bacteria,Proteobacteria,Betaproteobacteria,NA,NA,NA
Bacteria,Proteobacteria,Betaproteobacteria,NA,NA,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,NA
Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,NA
Bacteria,Proteobacteria,Betaproteobacteria,NA,NA,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,NA,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,NA,NA
Bacteria,Proteobacteria,Betaproteobacteria,NA,NA,NA
Bacteria,Proteobacteria,Betaproteobacteria,NA,NA,NA
Bacteria,Proteobacteria,Betaproteobacteria,NA,NA,NA
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,NA
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,NA,NA
Bacteria,Proteobacteria,Betaproteobacteria,NA,NA,NA
Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,NA
Bacteria,Proteobacteria,Gammaproteobacteria,NA,NA,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,NA,NA
Bacteria,Planctomycetes,Planctomycetacia,Brocadiales,Brocadiaceae,Candidatus_Kuenenia
Bacteria,Acidobacteria,Solibacteres,Solibacterales,Solibacteraceae_(Subgroup_3),Elev-16S-1166
Bacteria,Proteobacteria,Gammaproteobacteria,NA,NA,NA
Bacteria,Proteobacteria,Betaproteobacteria,NA,NA,NA
Bacteria,Proteobacteria,Betaproteobacteria,NA,NA,NA
Bacteria,Proteobacteria,Betaproteobacteria,NA,NA,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA
Bacteria,Proteobacteria,Betaproteobacteria,NA,NA,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylosoma
Bacteria,Proteobacteria,Betaproteobacteria,NA,NA,NA
Bacteria,Proteobacteria,Gammaproteobacteria,NA,NA,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,NA,NA
Bacteria,Cyanobacteria,Cyanobacteria,NA,NA,NA
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Rugamonas
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Cryomorphaceae,NA
Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,NA,NA
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Mitsuaria
Bacteria,Proteobacteria,Betaproteobacteria,NA,NA,NA
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Citreitalea
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,NA
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,NA,NA
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Citreitalea
Bacteria,Proteobacteria,Betaproteobacteria,NA,NA,NA
Bacteria,Proteobacteria,Betaproteobacteria,NA,NA,NA
Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Brevifollis
Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae_1,Clostridium_sensu_stricto_1
Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Chitinophagaceae,Parasediminibacterium
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Citreitalea
Bacteria,Proteobacteria,Betaproteobacteria,NA,NA,NA
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,NA
Bacteria,Proteobacteria,Betaproteobacteria,070125-BRIC7-5,NA,NA
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Leminorella
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Zhizhongheella
Bacteria,Proteobacteria,Betaproteobacteria,NA,NA,NA
Bacteria,Proteobacteria,Alphaproteobacteria,NA,NA,NA
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,NA
Bacteria,Proteobacteria,Betaproteobacteria,NA,NA,NA
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,NA
Bacteria,Actinobacteria,NA,NA,NA,NA
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,NA
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,NA
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,NA
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,NA,NA
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,NA
Bacteria,Actinobacteria,Nitriliruptoria,Nitriliruptorales,Nitriliruptoraceae,Nitriliruptor
Bacteria,Proteobacteria,Betaproteobacteria,NA,NA,NA
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Citreitalea
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,NA,NA
Bacteria,Proteobacteria,Betaproteobacteria,NA,NA,NA
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,NA
Bacteria,Proteobacteria,Betaproteobacteria,NA,NA,NA
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,B142,NA
Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,NA
Bacteria,Proteobacteria,Betaproteobacteria,NA,NA,NA
Bacteria,NA,NA,NA,NA,NA
Bacteria,Cyanobacteria,Cyanobacteria,SubsectionI,FamilyI,Cyanobium
Bacteria,Proteobacteria,Betaproteobacteria,NA,NA,NA
Bacteria,Actinobacteria,Actinobacteria,Micrococcales,NA,NA
Bacteria,NA,NA,NA,NA,NA
Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Brevifollis
Bacteria,Proteobacteria,Betaproteobacteria,Hot_Creek_32,NA,NA
Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Quatrionicoccus
Bacteria,Parcubacteria,NA,NA,NA,NA
Bacteria,Proteobacteria,Betaproteobacteria,NA,NA,NA
Bacteria,Verrucomicrobia,Spartobacteria,Chthoniobacterales,NA,NA
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Zhizhongheella
Bacteria,Proteobacteria,Betaproteobacteria,070125-BRIC7-5,NA,NA
Bacteria,Actinobacteria,NA,NA,NA,NA
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales_Incertae_Sedis,Rhizomicrobium
Bacteria,Verrucomicrobia,NA,NA,NA,NA
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,NA
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,NA
Bacteria,Proteobacteria,Betaproteobacteria,NA,NA,NA
Bacteria,Verrucomicrobia,NA,NA,NA,NA
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,NA,NA
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,NA,NA
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Methylorosula
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Polynucleobacter
Bacteria,Proteobacteria,Betaproteobacteria,NA,NA,NA
Bacteria,Verrucomicrobia,NA,NA,NA,NA
Bacteria,Proteobacteria,NA,NA,NA,NA
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,NA
Bacteria,Proteobacteria,Alphaproteobacteria,Alphaproteobacteria_Incertae_Sedis,NA,NA
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,NA,NA
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,NA
Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,NA,NA
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Citreitalea
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Citreitalea
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Rugamonas
Bacteria,Proteobacteria,Alphaproteobacteria,NA,NA,NA
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,NA,NA
Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Brevifollis
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,B142,NA
Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,NA
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,NA,NA
Bacteria,Proteobacteria,Betaproteobacteria,NA,NA,NA
Bacteria,Proteobacteria,Betaproteobacteria,NA,NA,NA
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,NA
Bacteria,Proteobacteria,Betaproteobacteria,Methylophilales,Methylophilaceae,Candidatus_Methylopumilus
Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Chitinophagaceae,NA
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Citreitalea
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,NA
Bacteria,Proteobacteria,Betaproteobacteria,NA,NA,NA
Bacteria,Proteobacteria,Betaproteobacteria,NA,NA,NA
Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Arcicella
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,CM1G08,NA
Bacteria,Verrucomicrobia,Spartobacteria,Chthoniobacterales,NA,NA
Bacteria,Proteobacteria,Betaproteobacteria,NA,NA,NA
Bacteria,Actinobacteria,Actinobacteria,NA,NA,NA
Bacteria,Proteobacteria,Gammaproteobacteria,NA,NA,NA
Bacteria,Proteobacteria,NA,NA,NA,NA
Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,Acidimicrobiaceae,CL500-29_marine_group
Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,Acidimicrobiaceae,CL500-29_marine_group
Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,NA
